fd:cc:03:3b:fb:50,-55,1,6
f3:45:89:ef:19:1e,-55,1,6
e8:ba:41:56:8d:9e,-65,1,6
c3:d7:59:ef:38:2e,-69,1,6

c3:d7:59:ef:38:2e,-62,1,6
fd:cc:03:3b:fb:50,-60,1,6
f3:45:89:ef:19:1e,-59,1,6
e8:ba:41:56:8d:9e,-53,1,6

e8:ba:41:56:8d:9e,-56,1,6
fd:cc:03:3b:fb:50,-61,1,6
f3:45:89:ef:19:1e,-49,1,6
c3:d7:59:ef:38:2e,-62,1,6

c3:d7:59:ef:38:2e,-66,1,6
e8:ba:41:56:8d:9e,-57,1,6
fd:cc:03:3b:fb:50,-58,1,6
f3:45:89:ef:19:1e,-57,1,6

f3:45:89:ef:19:1e,-57,1,6
e8:ba:41:56:8d:9e,-56,1,6
fd:cc:03:3b:fb:50,-62,1,6
c3:d7:59:ef:38:2e,-62,1,6

c3:d7:59:ef:38:2e,-61,1,6
f3:45:89:ef:19:1e,-71,1,6
e8:ba:41:56:8d:9e,-53,1,6
fd:cc:03:3b:fb:50,-62,1,6

f3:45:89:ef:19:1e,-46,1,6
c3:d7:59:ef:38:2e,-65,1,6
fd:cc:03:3b:fb:50,-63,1,6
e8:ba:41:56:8d:9e,-58,1,6

e8:ba:41:56:8d:9e,-56,1,6
f3:45:89:ef:19:1e,-44,1,6
c3:d7:59:ef:38:2e,-64,1,6
fd:cc:03:3b:fb:50,-59,1,6

fd:cc:03:3b:fb:50,-58,1,6
c3:d7:59:ef:38:2e,-65,1,6
f3:45:89:ef:19:1e,-48,1,6
e8:ba:41:56:8d:9e,-54,1,6

e8:ba:41:56:8d:9e,-56,1,6
f3:45:89:ef:19:1e,-50,1,6
c3:d7:59:ef:38:2e,-70,1,6
fd:cc:03:3b:fb:50,-62,1,6

fd:cc:03:3b:fb:50,-62,1,6
c3:d7:59:ef:38:2e,-64,1,6
f3:45:89:ef:19:1e,-54,1,6
e8:ba:41:56:8d:9e,-53,1,6

e8:ba:41:56:8d:9e,-61,1,6
f3:45:89:ef:19:1e,-59,1,6
fd:cc:03:3b:fb:50,-60,1,6
c3:d7:59:ef:38:2e,-65,1,6
